difficulty	preference	context	aspect	direct	opinion	argument	reason	method	factoid	super	comp	question	item_list	aspect_list	predicate_list	context_list	non-serious	navigational	spelling	rude	not question	dataset	capri_tag	pos	tokens
										1.0	1	Which is a good solar panel installation provider near Agoura, California?	solar panel installation provider		a good	near agoura, california						q	['0', '0', 'CP', 'CP', 'CI', 'CI', 'CI', 'CI', 'CC', 'CC', 'CC', '0', '0']	['WDT', 'VBZ', 'DT', 'JJ', 'JJ', 'NN', 'NN', 'NN', 'IN', 'NNP', ',', 'NNP', '.']	['Which', 'is', 'a', 'good', 'solar', 'panel', 'installation', 'provider', 'near', 'Agoura', ',', 'California', '?']
											1	Which is a good solar panel installation provider near Circle City, Arizona AZ?	solar panel installation provider		a good	near circle city, arizona az						q	['0', '0', 'CP', 'CP', 'CI', 'CI', 'CI', 'CI', 'CC', 'CC', 'CC', 'CC', 'CC', '0', '0']	['WDT', 'VBZ', 'DT', 'JJ', 'JJ', 'NN', 'NN', 'NN', 'IN', 'NNP', 'NNP', ',', 'NNP', 'NNP', '.']	['Which', 'is', 'a', 'good', 'solar', 'panel', 'installation', 'provider', 'near', 'Circle', 'City', ',', 'Arizona', 'AZ', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	Which is a good solar panel installation provider near Hollywood, California CA?	is a good solar panel installation provider		a good	near hollywood, california ca	0.0	0.0	0.0	0.0	0.0	q	['0', 'CI', 'CP', 'CI', 'CP', 'CI', 'CI', 'CI', 'CI', 'CI', 'CC', 'CC', 'CC', 'CC', '0', '0']	['WDT', 'VBZ', 'DT', 'JJ', 'JJ', 'NN', 'NN', 'NN', 'IN', 'NNP', ',', 'NNP', 'NNP', '.']	['Which', 'is', 'a', 'good', 'solar', 'panel', 'installation', 'provider', 'near', 'Hollywood', ',', 'California', 'CA', '?']
										1.0	1	Which is a good solar panel installation provider near Ione, California CA?	solar panel installation		a good	near ione, california ca						q	['0', '0', 'CP', 'CP', 'CI', 'CI', 'CI', '0', 'CC', 'CC', 'CC', 'CC', '0', '0']	['WDT', 'VBZ', 'DT', 'JJ', 'JJ', 'NN', 'NN', 'NN', 'IN', 'NNP', ',', 'NNP', 'NNP', '.']	['Which', 'is', 'a', 'good', 'solar', 'panel', 'installation', 'provider', 'near', 'Ione', ',', 'California', 'CA', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What is a good alternative to Path?	alternative		a good	to path	0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', 'CI', 'CC', '0', '0']	['WP', 'VBZ', 'DT', 'JJ', 'NN', 'IN', 'NN', '.']	['What', 'is', 'a', 'good', 'alternative', 'to', 'Path', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What would be a great name for a gaming YouTube channel?	name		a great	for a gaming youtube channel	0.0	0.0	0.0	0.0	0.0	q	['0', '0', '0', 'CP', 'CP', 'CI', 'CC', 'CC', 'CC', 'CC', 'CC', '0']	['WP', 'MD', 'VB', 'DT', 'JJ', 'NN', 'IN', 'DT', 'NN', 'NNP', 'NN', '.']	['What', 'would', 'be', 'a', 'great', 'name', 'for', 'a', 'gaming', 'YouTube', 'channel', '?']
											1	What is a greater problem, overpopulation or a declining population?	overpopulation; a declining population		a greater							q	['0', '0', 'CP', 'CP', '0', '0', 'CI', '0', 'CI', 'CI', 'CI', '0']	['WP', 'VBZ', 'DT', 'JJR', 'NN', ',', 'NN', 'CC', 'DT', 'VBG', 'NN', '.']	['What', 'is', 'a', 'greater', 'problem', ',', 'overpopulation', 'or', 'a', 'declining', 'population', '?']
											1	Which figure among circle, rectangle and square will have a max area for the same section modulus ie. moment of inertia about centroids axis/ymax.?	circle; rectangle; square	area for the same section modulus	a max							q	['0', '0', '0', 'CI', '0', 'CI', '0', 'CI', '0', '0', 'CP', 'CP', 'CA', 'CA', 'CA', 'CA', 'CA', 'CA', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']	['WDT', 'NN', 'IN', 'NN', ',', 'NN', 'CC', 'NN', 'MD', 'VB', 'DT', 'NN', 'NN', 'IN', 'DT', 'JJ', 'NN', 'NN', 'NN', '.', 'NN', 'IN', 'NN', 'IN', 'NNS', 'NN', 'SYM', 'NN', '.', '.']	['Which', 'figure', 'among', 'circle', ',', 'rectangle', 'and', 'square', 'will', 'have', 'a', 'max', 'area', 'for', 'the', 'same', 'section', 'modulus', 'ie', '.', 'moment', 'of', 'inertia', 'about', 'centroids', 'axis', '/', 'ymax', '.', '?']
											1	Harry Potter (creative franchise): Who is a more powerful wizard, Dumbledore or Voldemort? Why?	dumbledore; voldemort	powerful wizard	a more	harry potter (creative franchise)						q	['CC', 'CC', 'CC', 'CC', 'CC', 'CC', '0', '0', '0', 'CP', 'CP', 'CA', 'CA', '0', '0', '0', '0', '0', '0', '0']	['NNP', 'NNP', '-LRB-', 'JJ', 'NN', '-RRB-', ':', 'WP', 'VBZ', 'DT', 'RBR', 'JJ', 'NN', ',', 'NNP', 'CC', 'NNP', '.', 'WRB', '.']	['Harry', 'Potter', '(', 'creative', 'franchise', ')', ':', 'Who', 'is', 'a', 'more', 'powerful', 'wizard', ',', 'Dumbledore', 'or', 'Voldemort', '?', 'Why', '?']
											1	What is a quick way to get rid of hiccups?	way to get rid of hiccups		a quick							q	['0', '0', 'CP', 'CP', 'CI', 'CI', 'CI', 'CI', 'CI', 'CI', '0']	['WP', 'VBZ', 'DT', 'JJ', 'NN', 'TO', 'VB', 'VBN', 'IN', 'NNS', '.']	['What', 'is', 'a', 'quick', 'way', 'to', 'get', 'rid', 'of', 'hiccups', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	Which person made a billion in a shortest period of time, and how?	person	period of time	a shortest	made a billion	0.0	0.0	0.0	0.0	0.0	q	['0', 'CI', 'CC', 'CC', 'CC', '0', 'CP', 'CP', 'CA', 'CA', 'CA', '0', '0', '0', '0']	['WDT', 'NN', 'VBD', 'DT', 'CD', 'IN', 'DT', 'JJS', 'NN', 'IN', 'NN', ',', 'CC', 'WRB', '.']	['Which', 'person', 'made', 'a', 'billion', 'in', 'a', 'shortest', 'period', 'of', 'time', ',', 'and', 'how', '?']
										1.0	1	What is a suitable inpatient drug and alcohol rehab center in Carroll County AR?	inpatient drug and alcohol rehab center		a suitable	in carroll county ar						q	['0', '0', 'CP', 'CP', 'CI', 'CI', 'CI', 'CI', 'CI', 'CI', 'CC', 'CC', 'CC', '0', '0']	['WP', 'VBZ', 'DT', 'JJ', 'JJ', 'NN', 'CC', 'NN', 'NN', 'NN', 'IN', 'NNP', 'NNP', 'NNP', '.']	['What', 'is', 'a', 'suitable', 'inpatient', 'drug', 'and', 'alcohol', 'rehab', 'center', 'in', 'Carroll', 'County', 'AR', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What is a suitable inpatient drug and alcohol rehab center in Mills County IA?	inpatient drug and alcohol rehab center		a suitable	in mills county ia	0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', 'CI', 'CI', 'CI', 'CI', 'CI', 'CI', 'CC', 'CC', 'CC', '0', '0']	['WP', 'VBZ', 'DT', 'JJ', 'JJ', 'NN', 'CC', 'NN', 'NN', 'NN', 'IN', 'NNP', 'NNP', 'NNP', '.']	['What', 'is', 'a', 'suitable', 'inpatient', 'drug', 'and', 'alcohol', 'rehab', 'center', 'in', 'Mills', 'County', 'IA', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What is a suitable inpatient drug and alcohol rehab center near Cook County IL?	inpatient drug and alcohol rehab center		a suitable	near cook county il	0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', 'CI', 'CI', 'CI', 'CI', 'CI', 'CI', 'CC', 'CC', 'CC', '0', '0']	['WP', 'VBZ', 'DT', 'JJ', 'JJ', 'NN', 'CC', 'NN', 'NN', 'NN', 'IN', 'NNP', 'NNP', 'NNP', '.']	['What', 'is', 'a', 'suitable', 'inpatient', 'drug', 'and', 'alcohol', 'rehab', 'center', 'near', 'Cook', 'County', 'IL', '?']
											1	What is a suitable solar panel installation provider in Boulder Creek, California CA?	solar panel installation provider		a suitable	in boulder creek, california ca						q	['0', '0', 'CP', 'CP', 'CI', 'CI', 'CI', 'CI', 'CC', 'CC', 'CC', 'CC', 'CC', '0', '0']	['WP', 'VBZ', 'DT', 'JJ', 'JJ', 'NN', 'NN', 'NN', 'IN', 'NNP', 'NNP', ',', 'NNP', 'NNP', '.']	['What', 'is', 'a', 'suitable', 'solar', 'panel', 'installation', 'provider', 'in', 'Boulder', 'Creek', ',', 'California', 'CA', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What is a suitable solar panel installation provider near San Marcos, California CA?	solar panel installation provider		a suitable	near san marcos, california ca	0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', 'CI', 'CI', 'CI', 'CI', 'CC', 'CC', 'CC', 'CC', 'CC', '0', '0']	['WP', 'VBZ', 'DT', 'JJ', 'JJ', 'NN', 'NN', 'NN', 'IN', 'NNP', 'NNP', ',', 'NNP', 'NNP', '.']	['What', 'is', 'a', 'suitable', 'solar', 'panel', 'installation', 'provider', 'near', 'San', 'Marcos', ',', 'California', 'CA', '?']
											1	Which is a suitable inpatient drug and alcohol rehab center in Adams County CO?	inpatient drug and alcohol rehab center		a suitable	in adams county co					0.0	q	['0', '0', 'CP', 'CP', 'CI', 'CI', 'CI', 'CI', 'CI', 'CI', 'CC', 'CC', 'CC', '0', '0']	['WDT', 'VBZ', 'DT', 'JJ', 'JJ', 'NN', 'CC', 'NN', 'NN', 'NN', 'IN', 'NNP', 'NNP', 'NNP', '.']	['Which', 'is', 'a', 'suitable', 'inpatient', 'drug', 'and', 'alcohol', 'rehab', 'center', 'in', 'Adams', 'County', 'CO', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	Which is a suitable inpatient drug and alcohol rehab center in Chattooga County GA?	inpatient drug and alcohol rehab center		a suitable	in chattooga county ga	0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', 'CI', 'CI', 'CI', 'CI', 'CI', 'CI', 'CC', 'CC', 'CC', '0', '0']	['WDT', 'VBZ', 'DT', 'JJ', 'JJ', 'NN', 'CC', 'NN', 'NN', 'NN', 'IN', 'NNP', 'NNP', 'NNP', '.']	['Which', 'is', 'a', 'suitable', 'inpatient', 'drug', 'and', 'alcohol', 'rehab', 'center', 'in', 'Chattooga', 'County', 'GA', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	Which is a suitable inpatient drug and alcohol rehab center in Mchenry County IL?	inpatient drug and alcohol rehab center		a suitable	in mchenry county il	0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', 'CI', 'CI', 'CI', 'CI', 'CI', 'CI', 'CC', 'CC', 'CC', '0', '0']	['WDT', 'VBZ', 'DT', 'JJ', 'JJ', 'NN', 'CC', 'NN', 'NN', 'NN', 'IN', 'NNP', 'NNP', 'NNP', '.']	['Which', 'is', 'a', 'suitable', 'inpatient', 'drug', 'and', 'alcohol', 'rehab', 'center', 'in', 'Mchenry', 'County', 'IL', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	Which is a suitable inpatient drug and alcohol rehab center in Park County CO?	inpatient drug and alcohol rehab center	0	a suitable	in park county co	0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', 'CI', 'CI', 'CI', 'CI', 'CI', 'CI', 'CC', 'CC', 'CC', '0', '0']	['WDT', 'VBZ', 'DT', 'JJ', 'JJ', 'NN', 'CC', 'NN', 'NN', 'NN', 'IN', 'NNP', 'NNP', 'NNP', '.']	['Which', 'is', 'a', 'suitable', 'inpatient', 'drug', 'and', 'alcohol', 'rehab', 'center', 'in', 'Park', 'County', 'CO', '?']
										1.0	1	Which is a suitable inpatient drug and alcohol rehab center near Upson County GA?	inpatient drug and alcohol rehab center		a suitable	near upson county ga						q	['0', '0', 'CP', 'CP', 'CI', 'CI', 'CI', 'CI', 'CI', 'CI', 'CC', 'CC', 'CC', '0', '0']	['WDT', 'VBZ', 'DT', 'JJ', 'JJ', 'NN', 'CC', 'NN', 'NN', 'NN', 'IN', 'NNP', 'NNP', 'NNP', '.']	['Which', 'is', 'a', 'suitable', 'inpatient', 'drug', 'and', 'alcohol', 'rehab', 'center', 'near', 'Upson', 'County', 'GA', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	Which is a suitable inpatient drug and alcohol rehab center near White County GA?	inpatient drug and alcohol rehab center		a suitable	near white county ga	0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', 'CI', 'CI', 'CI', 'CI', 'CI', 'CI', 'CC', 'CC', 'CC', '0', '0']	['WDT', 'VBZ', 'DT', 'JJ', 'JJ', 'NN', 'CC', 'NN', 'NN', 'NN', 'IN', 'NNP', 'NNP', 'NNP', '.']	['Which', 'is', 'a', 'suitable', 'inpatient', 'drug', 'and', 'alcohol', 'rehab', 'center', 'near', 'White', 'County', 'GA', '?']
											1	Which is a suitable solar panel installation provider near Chandler, Arizona AZ?	solar panel installation provider		a suitable	near chandler, arizona az						q	['0', '0', 'CP', 'CP', 'CI', 'CI', 'CI', 'CI', 'CC', 'CC', 'CC', 'CC', '0', '0']	['WDT', 'VBZ', 'DT', 'JJ', 'JJ', 'NN', 'NN', 'NN', 'IN', 'NNP', ',', 'NNP', 'NNP', '.']	['Which', 'is', 'a', 'suitable', 'solar', 'panel', 'installation', 'provider', 'near', 'Chandler', ',', 'Arizona', 'AZ', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	Which is a suitable solar panel installation provider near Santa Ana, California CA?	solar panel installation provider	0	a suitable	near santa ana, california ca	0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', 'CI', 'CI', 'CI', 'CI', 'CC', 'CC', 'CC', 'CC', 'CC', '0', '0']	['WDT', 'VBZ', 'DT', 'JJ', 'JJ', 'NN', 'NN', 'NN', 'IN', 'NNP', 'NNP', ',', 'NNP', 'NNP', '.']	['Which', 'is', 'a', 'suitable', 'solar', 'panel', 'installation', 'provider', 'near', 'Santa', 'Ana', ',', 'California', 'CA', '?']
1.0											1	Is there a tougher entrance exam than IIT JEE at the pre university college level on earth?	entrance exam; iit jee		a tougher	at the pre university college level on earth						q	['0', '0', 'CP', 'CP', 'CI', 'CI', '0', 'CI', '0', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', '0']	['VBZ', 'EX', 'DT', 'JJR', 'NN', 'NN', 'IN', 'NNP', 'NNP', 'IN', 'DT', 'JJ', 'NN', 'NN', 'NN', 'IN', 'NN', '.']	['Is', 'there', 'a', 'tougher', 'entrance', 'exam', 'than', 'IIT', 'JEE', 'at', 'the', 'pre', 'university', 'college', 'level', 'on', 'earth', '?']
											1	Where can I found adorable baked cupcakes in Gold Coast?	cupcakes		adorable baked	in gold coast						q	['0', '0', '0', '0', 'CP', 'CP', 'CI', 'CC', 'CC', '0', '0']	['WRB', 'MD', 'PRP', 'VBD', 'JJ', 'JJ', 'NNS', 'IN', 'NNP', 'NNP', '.']	['Where', 'can', 'I', 'found', 'adorable', 'baked', 'cupcakes', 'in', 'Gold', 'Coast', '?']
											1	Is there an evolutionary advantage to having eyebrows?	having eyebrows		advantage	an evolutionary						q	['0', '0', 'CC', 'CC', 'CP', '0', 'CI', 'CI', '0']	['VBZ', 'EX', 'DT', 'JJ', 'NN', 'IN', 'VBG', 'NNS', '.']	['Is', 'there', 'an', 'evolutionary', 'advantage', 'to', 'having', 'eyebrows', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	PC gaming vs console gaming: What are the advantages of each platform over the other? Which is better?	pc gaming; console gaming	0	advantages; better		0.0	0.0	0.0	0.0	0.0	q	['CI', 'CI', '0', 'CI', 'CI', '0', '0', '0', '0', 'CP', '0', '0', '0', '0', '0', '0', '0', '0', '0', 'CP', '0']	['NN', 'NN', 'IN', 'NN', 'NN', ':', 'WP', 'VBP', 'DT', 'NNS', 'IN', 'DT', 'NN', 'IN', 'DT', 'JJ', '.', 'WDT', 'VBZ', 'JJR', '.']	['PC', 'gaming', 'vs', 'console', 'gaming', ':', 'What', 'are', 'the', 'advantages', 'of', 'each', 'platform', 'over', 'the', 'other', '?', 'Which', 'is', 'better', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What are Donald Trump's chances against Hillary Clinton in a general election?	donald trump's chances; hillary clinton	0	against	in a general election	0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CI', 'CI', 'CI', 'CI', 'CP', 'CI', '0', 'CC', 'CC', 'CC', 'CC', '0']	['WP', 'VBP', 'NNP', 'NNP', 'POS', 'NNS', 'IN', 'NNP', 'NNP', 'IN', 'DT', 'JJ', 'NN', '.']	"['What', 'are', 'Donald', 'Trump', ""'s"", 'chances', 'against', 'Hillary', 'Clinton', 'in', 'a', 'general', 'election', '?']"
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What is an easy way make money online?	way	0	an easy	make money online	0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', 'CI', 'CC', 'CC', 'CC', '0']	['WP', 'VBZ', 'DT', 'JJ', 'NN', 'VB', 'NN', 'RB', '.']	['What', 'is', 'an', 'easy', 'way', 'make', 'money', 'online', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What is positive displacement pump and non positive displacement pump?	positive displacement pump; non positive displacement pump		and		0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CI', 'CI', 'CI', 'CP', 'CI', 'CI', 'CI', 'CI', '0']	['WP', 'VBZ', 'JJ', 'NN', 'NN', 'CC', 'JJ', 'JJ', 'NN', 'NN', '.']	['What', 'is', 'positive', 'displacement', 'pump', 'and', 'non', 'positive', 'displacement', 'pump', '?']
										1.0	1	I need cab from Heathrow Terminal 5 to Paddington, is there any good cab service available?	cab service		good	cab from heathrow terminal 5 to paddington						q	['0', '0', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', '0', '0', '0', '0', '0', 'CP', 'CI', 'CI', '0', '0']	['PRP', 'VBP', 'NN', 'IN', 'NNP', 'NNP', 'CD', 'IN', 'NNP', ',', 'VBZ', 'EX', 'DT', 'JJ', 'NN', 'NN', 'JJ', '.']	['I', 'need', 'cab', 'from', 'Heathrow', 'Terminal', '5', 'to', 'Paddington', ',', 'is', 'there', 'any', 'good', 'cab', 'service', 'available', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	Is Haskell as fast as C++? If not, why not?	haskell; c++	fast	as		0.0	0.0	0.0	0.0	0.0	q	['0', '0', '0', 'CA', '0', '0', '0', '0', '0', '0', '0', '0', '0']	['VBZ', 'NNP', 'RB', 'RB', 'IN', 'NNP', '.', 'IN', 'RB', ',', 'WRB', 'RB', '.']	['Is', 'Haskell', 'as', 'fast', 'as', 'C++', '?', 'If', 'not', ',', 'why', 'not', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What are some TV shows as good as Breaking Bad?	tv shows; breaking bad	good	as		0.0	0.0	0.0	0.0	0.0	q	['0', '0', '0', 'CI', 'CI', 'CP', 'CA', '0', 'CI', '0', '0']	['WP', 'VBP', 'DT', 'NN', 'NNS', 'RB', 'JJ', 'IN', 'VBG', 'NNP', '.']	['What', 'are', 'some', 'TV', 'shows', 'as', 'good', 'as', 'Breaking', 'Bad', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	Is raising children in Manhattan as opposed to the suburbs a good idea?	raising children in manhattan; the suburbs	0	as opposed to		0.0	0.0	0.0	0.0	0.0	q	['0', 'CI', 'CI', 'CI', '0', 'CP', 'CP', 'CP', 'CI', 'CI', '0', '0', '0', '0']	['VBZ', 'VBG', 'NNS', 'IN', 'NNP', 'IN', 'VBN', 'IN', 'DT', 'NNS', 'DT', 'JJ', 'NN', '.']	['Is', 'raising', 'children', 'in', 'Manhattan', 'as', 'opposed', 'to', 'the', 'suburbs', 'a', 'good', 'idea', '?']
											1	Which Ivy League School's economics or MBA programs would be easier to get accepted with a low GPA but very high scores on the GMAT and TOEFL for an international applicant?	ivy league school's economics or mba programs	to get accepted with a low gpa but very high scores on the gmat and toef	easier	for an international applicant					0.0	q	['0', 'CI', 'CI', 'CI', 'CI', 'CI', 'CI', 'CI', 'CI', '0', '0', 'CP', 'CA', 'CA', 'CA', 'CA', 'CA', 'CA', 'CA', 'CA', 'CA', 'CA', 'CA', 'CA', 'CA', 'CA', 'CA', '0', 'CC', 'CC', 'CC', 'CC', '0']	['WDT', 'NNP', 'NNP', 'NNP', 'POS', 'NNS', 'CC', 'NNP', 'NNS', 'MD', 'VB', 'JJR', 'TO', 'VB', 'VBN', 'IN', 'DT', 'JJ', 'NNP', 'CC', 'RB', 'JJ', 'NNS', 'IN', 'DT', 'NNP', 'CC', 'NNP', 'IN', 'DT', 'JJ', 'NN', '.']	"['Which', 'Ivy', 'League', 'School', ""'s"", 'economics', 'or', 'MBA', 'programs', 'would', 'be', 'easier', 'to', 'get', 'accepted', 'with', 'a', 'low', 'GPA', 'but', 'very', 'high', 'scores', 'on', 'the', 'GMAT', 'and', 'TOEFL', 'for', 'an', 'international', 'applicant', '?']"
											1	What are the health benefits of bacon grease?	bacon grease		benefits	the health						q	['0', '0', 'CC', 'CC', 'CP', '0', 'CI', 'CI', '0']	['WP', 'VBP', 'DT', 'NN', 'NNS', 'IN', 'NN', 'NN', '.']	['What', 'are', 'the', 'health', 'benefits', 'of', 'bacon', 'grease', '?']
											1	Bali or Phuket? Male Travelers, Looking for Best Beaches, Nightlife and Fun	bali; phuket	beaches; nightlife; fun	best	male travelers					1.0	q	['0', '0', '0', '0', 'CC', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']	['NNP', 'CC', 'NNP', '.', 'JJ', 'NNPS', ',', 'VBG', 'IN', 'JJS', 'NNPS', ',', 'NNP', 'CC', 'NNP']	['Bali', 'or', 'Phuket', '?', 'Male', 'Travelers', ',', 'Looking', 'for', 'Best', 'Beaches', ',', 'Nightlife', 'and', 'Fun']
											1	Between Nike, Adidas, Reebok, and Puma, which brand is best?	nike; adidas; reebok; puma		best							q	['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', 'CP', '0']	['IN', 'NNP', ',', 'NNP', ',', 'NNP', ',', 'CC', 'NNP', ',', 'WDT', 'NN', 'VBZ', 'JJS', '.']	['Between', 'Nike', ',', 'Adidas', ',', 'Reebok', ',', 'and', 'Puma', ',', 'which', 'brand', 'is', 'best', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	How does a first-time founder best meet investors in Silicon Valley?	meet investors in silicon valley	0	best	a first-time founder	0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CC', 'CC', 'CC', 'CC', 'CC', 'CP', 'CI', 'CI', 'CI', 'CI', '0', '0']	['WRB', 'VBZ', 'DT', 'JJ', 'HYPH', 'NN', 'NN', 'JJS', 'VBP', 'NNS', 'IN', 'NNP', 'NNP', '.']	['How', 'does', 'a', 'first', '-', 'time', 'founder', 'best', 'meet', 'investors', 'in', 'Silicon', 'Valley', '?']
										1.0	1	In web development, which language is best in regards to the database?	language	in regards to the database	best	web development						q	['0', 'CC', 'CC', '0', '0', 'CI', '0', 'CP', 'CA', 'CA', 'CA', 'CA', 'CA', '0']	['IN', 'NN', 'NN', ',', 'WDT', 'NN', 'VBZ', 'JJS', 'IN', 'NNS', 'IN', 'DT', 'NN', '.']	['In', 'web', 'development', ',', 'which', 'language', 'is', 'best', 'in', 'regards', 'to', 'the', 'database', '?']
										1.0	1	What 45 caliber Glock is best for combat?	45 caliber glock	for combat	best							q	['0', 'CI', 'CI', '0', '0', 'CP', 'CA', 'CA', '0']	['WP', 'CD', 'NN', 'NNP', 'VBZ', 'JJS', 'IN', 'NN', '.']	['What', '45', 'caliber', 'Glock', 'is', 'best', 'for', 'combat', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What are my best career options?	career options	0	best		0.0	0.0	0.0	0.0	0.0	q	['0', '0', '0', 'CP', 'CI', 'CI', '0']	['WP', 'VBP', 'PRP$', 'JJS', 'NN', 'NNS', '.']	['What', 'are', 'my', 'best', 'career', 'options', '?']
										1.0	1	What are some best classified websites?	classified websites		best							q	['0', '0', '0', 'CP', 'CI', 'CI', '0']	['WP', 'VBP', 'DT', 'RBS', 'JJ', 'NNS', '.']	['What', 'are', 'some', 'best', 'classified', 'websites', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What are some best defensive shots played by Rahul Dravid?	defensive shots	0	best	played by rahul dravid	0.0	0.0	0.0	0.0	0.0	q	['0', '0', '0', 'CP', 'CI', 'CI', 'CC', 'CC', 'CC', '0', '0']	['WP', 'VBP', 'DT', 'JJS', 'JJ', 'NNS', 'VBN', 'IN', 'NNP', 'NNP', '.']	['What', 'are', 'some', 'best', 'defensive', 'shots', 'played', 'by', 'Rahul', 'Dravid', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What are some best Non-Indian vegetarian food?	non-indian vegetarian food	0	best		0.0	0.0	0.0	0.0	0.0	q	['0', '0', '0', 'CP', 'CI', 'CI', 'CI', 'CI', 'CI', '0']	['WP', 'VBP', 'DT', 'JJS', 'JJ', 'JJ', 'JJ', 'JJ', 'NN', '.']	['What', 'are', 'some', 'best', 'Non', '-', 'Indian', 'vegetarian', 'food', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What are some best OLA / UBER hacks which can save my money?	ola / uber hacks	0	best	which can save my money	0.0	0.0	0.0	0.0	0.0	q	['0', '0', '0', 'CP', 'CI', 'CI', 'CI', 'CI', 'CC', 'CC', 'CC', 'CC', 'CC', '0']	['WP', 'VBP', 'DT', 'JJS', 'NNP', 'SYM', 'JJ', 'NNS', 'WDT', 'MD', 'VB', 'PRP$', 'NN', '.']	['What', 'are', 'some', 'best', 'OLA', '/', 'UBER', 'hacks', 'which', 'can', 'save', 'my', 'money', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What are some best revenge movies?	revenge movies	0	best		0.0	0.0	0.0	0.0	0.0	q	['0', '0', '0', 'CP', 'CI', 'CI', '0']	['WP', 'VBP', 'DT', 'JJS', 'NN', 'NNS', '.']	['What', 'are', 'some', 'best', 'revenge', 'movies', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What are your best hangover hacks?	hangover hacks		best	your	0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CC', 'CP', 'CI', 'CI', '0']	['WP', 'VBP', 'PRP$', 'JJS', 'NN', 'NNS', '.']	['What', 'are', 'your', 'best', 'hangover', 'hacks', '?']
